,time,A,W,C,beta_hat,alpha,gamma,zeta,limit,q,r,N,M,p,s_final,route_adjacent_ratio,traced_edges,traced_edges_distant,group 0 adoption rate,group 1 adoption rate,avg. exp. interval - group 0,avg. exp. interval - group 1,avg. eff. inf. interval - group 0,avg. eff. inf. interval - group 1,case,infected_ratio
125,1,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.0,0.05,45,45,0.1,2024,,180,0,,1.0,,,,0.0,q-0.0_r-0.05,-43.977777777777774
126,280,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.0,0.05,45,45,0.1,627,0.8718682891911238,173,0,,1.0,,3.0208023774145616,,4.264691358024692,q-0.0_r-0.05,-12.933333333333334
127,31,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.0,0.05,45,45,0.1,2022,1.0,183,0,,1.0,,,,0.0044444444444444444,q-0.0_r-0.05,-43.93333333333333
128,1,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.0,0.05,45,45,0.1,2024,1.0,192,0,,1.0,,-1.0,,0.0,q-0.0_r-0.05,-43.977777777777774
129,200,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.0,0.05,45,45,0.1,640,0.8598265895953757,197,0,,1.0,,3.148529411764706,,4.478518518518518,q-0.0_r-0.05,-13.222222222222221
130,25,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.0,0.05,45,45,0.1,2014,0.9,176,0,,1.0,,2.75,,0.018271604938271607,q-0.0_r-0.05,-43.75555555555555
131,207,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.0,0.05,45,45,0.1,1938,0.8255813953488372,185,0,,1.0,,3.289473684210526,,0.27901234567901234,q-0.0_r-0.05,-42.06666666666667
132,373,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.0,0.05,45,45,0.1,1121,0.858250276854928,184,0,,1.0,,3.152619589977221,,2.8745679012345677,q-0.0_r-0.05,-23.91111111111111
133,48,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.0,0.05,45,45,0.1,2022,1.0,188,0,,1.0,,2.5,,0.0049382716049382715,q-0.0_r-0.05,-43.93333333333333
134,2,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.0,0.05,45,45,0.1,2024,1.0,188,0,,1.0,,-1.0,,0.0,q-0.0_r-0.05,-43.977777777777774
135,26,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.0,0.05,45,45,0.1,2012,1.0,181,0,,1.0,,3.5,,0.013827160493827161,q-0.0_r-0.05,-43.71111111111111
136,49,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.0,0.05,45,45,0.1,2015,0.8888888888888888,190,0,,1.0,,2.5,,0.030617283950617285,q-0.0_r-0.05,-43.77777777777778
137,4,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.0,0.05,45,45,0.1,2023,1.0,169,0,,1.0,,0.0,,0.0009876543209876543,q-0.0_r-0.05,-43.955555555555556
138,1,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.0,0.05,45,45,0.1,2024,,176,0,,1.0,,,,0.0,q-0.0_r-0.05,-43.977777777777774
139,47,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.0,0.05,45,45,0.1,2019,1.0,162,0,,1.0,,3.5,,0.003950617283950617,q-0.0_r-0.05,-43.86666666666667
140,2,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.0,0.05,45,45,0.1,2023,1.0,171,0,,1.0,,-1.0,,0.0,q-0.0_r-0.05,-43.955555555555556
141,263,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.0,0.05,45,45,0.1,801,0.8634505314799673,177,0,,1.0,,2.934640522875817,,3.925432098765432,q-0.0_r-0.05,-16.8
142,24,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.0,0.05,45,45,0.1,2019,1.0,194,0,,1.0,,3.0,,0.007407407407407408,q-0.0_r-0.05,-43.86666666666667
143,8,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.0,0.05,45,45,0.1,2022,1.0,167,0,,1.0,,1.0,,0.0024691358024691358,q-0.0_r-0.05,-43.93333333333333
144,21,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.0,0.05,45,45,0.1,2022,1.0,178,0,,1.0,,8.0,,0.0024691358024691358,q-0.0_r-0.05,-43.93333333333333
145,18,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.0,0.05,45,45,0.1,2018,1.0,177,0,,1.0,,2.5,,0.005925925925925926,q-0.0_r-0.05,-43.84444444444444
146,268,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.0,0.05,45,45,0.1,918,0.8634719710669078,178,0,,1.0,,2.9193548387096775,,3.631111111111111,q-0.0_r-0.05,-19.4
147,72,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.0,0.05,45,45,0.1,2007,0.8823529411764706,164,0,,1.0,,3.4166666666666665,,0.06518518518518518,q-0.0_r-0.05,-43.6
148,10,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.0,0.05,45,45,0.1,2022,0.5,183,0,,1.0,,,,0.0009876543209876543,q-0.0_r-0.05,-43.93333333333333
149,406,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.0,0.05,45,45,0.1,1005,0.8577036310107949,184,0,,1.0,,3.0625,,2.9244444444444446,q-0.0_r-0.05,-21.333333333333332
150,200,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.0,0.05,45,45,0.1,676,0.8635014836795252,180,0,,1.0,,2.9956521739130433,,4.16,q-0.0_r-0.05,-14.022222222222222
151,277,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.0,0.05,45,45,0.1,694,0.8699248120300752,181,0,,1.0,,3.1133540372670807,,4.182222222222222,q-0.0_r-0.05,-14.422222222222222
152,49,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.0,0.05,45,45,0.1,2008,0.8125,181,0,,1.0,,3.4166666666666665,,0.03802469135802469,q-0.0_r-0.05,-43.62222222222222
153,5,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.0,0.05,45,45,0.1,2024,,168,0,,1.0,,,,0.0,q-0.0_r-0.05,-43.977777777777774
154,3,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.0,0.05,45,45,0.1,2022,1.0,174,0,,1.0,,-1.0,,0.0,q-0.0_r-0.05,-43.93333333333333
155,4,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.0,0.05,45,45,0.1,2021,1.0,179,0,,1.0,,-1.0,,0.0004938271604938272,q-0.0_r-0.05,-43.91111111111111
156,2,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.0,0.05,45,45,0.1,2022,1.0,147,0,,1.0,,-1.0,,0.0,q-0.0_r-0.05,-43.93333333333333
157,264,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.0,0.05,45,45,0.1,703,0.874337623012869,146,0,,1.0,,3.187207488299532,,4.015802469135802,q-0.0_r-0.05,-14.622222222222222
158,9,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.0,0.05,45,45,0.1,2021,0.75,188,0,,1.0,,0.6666666666666666,,0.0019753086419753087,q-0.0_r-0.05,-43.91111111111111
159,397,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.0,0.05,45,45,0.1,992,0.8594961240310077,189,0,,1.0,,2.944337811900192,,3.0335802469135804,q-0.0_r-0.05,-21.044444444444444
160,23,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.0,0.05,45,45,0.1,2021,1.0,149,0,,1.0,,5.5,,0.0024691358024691358,q-0.0_r-0.05,-43.91111111111111
161,286,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.0,0.05,45,45,0.1,1041,0.8728382502543235,200,0,,1.0,,2.9271948608137044,,3.162962962962963,q-0.0_r-0.05,-22.133333333333333
162,15,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.0,0.05,45,45,0.1,2022,1.0,192,0,,1.0,,0.0,,0.0014814814814814814,q-0.0_r-0.05,-43.93333333333333
163,86,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.0,0.05,45,45,0.1,1948,0.868421052631579,186,0,,1.0,,1.7435897435897436,,0.23753086419753086,q-0.0_r-0.05,-42.28888888888889
164,5,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.0,0.05,45,45,0.1,2021,1.0,171,0,,1.0,,-1.0,,0.0,q-0.0_r-0.05,-43.91111111111111
165,306,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.0,0.05,45,45,0.1,869,0.8848484848484849,203,0,,1.0,,3.051993067590988,,3.6133333333333333,q-0.0_r-0.05,-18.31111111111111
166,28,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.0,0.05,45,45,0.1,2020,0.75,171,0,,1.0,,1.3333333333333333,,0.008888888888888889,q-0.0_r-0.05,-43.888888888888886
167,63,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.0,0.05,45,45,0.1,1984,0.825,180,0,,1.0,,2.272727272727273,,0.08790123456790123,q-0.0_r-0.05,-43.08888888888889
168,6,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.0,0.05,45,45,0.1,2021,1.0,189,0,,1.0,,-1.0,,0.0,q-0.0_r-0.05,-43.91111111111111
169,248,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.0,0.05,45,45,0.1,742,0.8681747269890796,180,0,,1.0,,3.074135090609555,,3.9990123456790125,q-0.0_r-0.05,-15.488888888888889
170,128,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.0,0.05,45,45,0.1,1934,0.9222222222222223,170,0,,1.0,,2.682926829268293,,0.2928395061728395,q-0.0_r-0.05,-41.977777777777774
171,4,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.0,0.05,45,45,0.1,2022,1.0,170,0,,1.0,,0.0,,0.0,q-0.0_r-0.05,-43.93333333333333
172,10,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.0,0.05,45,45,0.1,2021,1.0,185,0,,1.0,,0.0,,0.0,q-0.0_r-0.05,-43.91111111111111
173,10,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.0,0.05,45,45,0.1,2021,1.0,159,0,,1.0,,0.0,,0.0009876543209876543,q-0.0_r-0.05,-43.91111111111111
174,26,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.0,0.05,45,45,0.1,2019,0.4,151,0,,1.0,,2.0,,0.011851851851851851,q-0.0_r-0.05,-43.86666666666667
175,259,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.0,0.05,45,45,0.1,897,0.867790594498669,171,0,,1.0,,2.967799642218247,,3.65679012345679,q-0.0_r-0.05,-18.933333333333334
176,302,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.0,0.05,45,45,0.1,1145,0.8577929465301479,188,0,,1.0,,2.7695961995249405,,2.6444444444444444,q-0.0_r-0.05,-24.444444444444443
177,265,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.0,0.05,45,45,0.1,839,0.8683544303797468,192,0,,1.0,,3.069204152249135,,3.6730864197530866,q-0.0_r-0.05,-17.644444444444446
178,1,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.0,0.05,45,45,0.1,2024,,166,0,,1.0,,,,0.0,q-0.0_r-0.05,-43.977777777777774
179,4,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.0,0.05,45,45,0.1,2023,1.0,175,0,,1.0,,-1.0,,0.0004938271604938272,q-0.0_r-0.05,-43.955555555555556
180,444,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.0,0.05,45,45,0.1,770,0.8763955342902712,161,0,,1.0,,3.1084529505582137,,4.308148148148148,q-0.0_r-0.05,-16.11111111111111
181,17,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.0,0.05,45,45,0.1,2015,1.0,151,0,,1.0,,0.2,,0.005925925925925926,q-0.0_r-0.05,-43.77777777777778
182,1,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.0,0.05,45,45,0.1,2024,1.0,173,0,,1.0,,-1.0,,0.0,q-0.0_r-0.05,-43.977777777777774
183,151,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.0,0.05,45,45,0.1,1935,0.8764044943820225,181,0,,1.0,,3.375,,0.2750617283950617,q-0.0_r-0.05,-42.0
184,1,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.0,0.05,45,45,0.1,2024,0.5,178,0,,1.0,,,,0.0,q-0.0_r-0.05,-43.977777777777774
185,286,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.0,0.05,45,45,0.1,664,0.8632352941176471,163,0,,1.0,,3.17201166180758,,4.534814814814815,q-0.0_r-0.05,-13.755555555555556
186,52,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.0,0.05,45,45,0.1,1992,0.875,184,0,,1.0,,2.5714285714285716,,0.07160493827160494,q-0.0_r-0.05,-43.266666666666666
187,25,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.0,0.05,45,45,0.1,2019,0.8,181,0,,1.0,,0.6666666666666666,,0.010864197530864197,q-0.0_r-0.05,-43.86666666666667
188,13,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.0,0.05,45,45,0.1,2021,1.0,152,0,,1.0,,4.5,,0.0,q-0.0_r-0.05,-43.91111111111111
189,248,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.0,0.05,45,45,0.1,878,0.8656195462478184,176,0,,1.0,,2.784560143626571,,3.53679012345679,q-0.0_r-0.05,-18.511111111111113
190,5,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.0,0.05,45,45,0.1,2022,1.0,189,0,,1.0,,-1.0,,0.0014814814814814814,q-0.0_r-0.05,-43.93333333333333
191,6,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.0,0.05,45,45,0.1,2022,1.0,200,0,,1.0,,-1.0,,0.0,q-0.0_r-0.05,-43.93333333333333
192,3,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.0,0.05,45,45,0.1,2023,1.0,167,0,,1.0,,,,0.0,q-0.0_r-0.05,-43.955555555555556
193,2,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.0,0.05,45,45,0.1,2024,,163,0,,1.0,,,,0.0,q-0.0_r-0.05,-43.977777777777774
194,14,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.0,0.05,45,45,0.1,2024,,173,0,,1.0,,,,0.0,q-0.0_r-0.05,-43.977777777777774
195,1,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.0,0.05,45,45,0.1,2024,,176,0,,1.0,,,,0.0,q-0.0_r-0.05,-43.977777777777774
196,325,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.0,0.05,45,45,0.1,842,0.8730964467005076,175,0,,1.0,,3.0136986301369864,,3.7012345679012344,q-0.0_r-0.05,-17.711111111111112
197,14,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.0,0.05,45,45,0.1,2015,1.0,197,0,,1.0,,1.1666666666666667,,0.009876543209876543,q-0.0_r-0.05,-43.77777777777778
198,37,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.0,0.05,45,45,0.1,2014,0.8,182,0,,1.0,,1.6666666666666667,,0.029135802469135802,q-0.0_r-0.05,-43.75555555555555
199,270,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.0,0.05,45,45,0.1,805,0.8539786710418376,180,0,,1.0,,2.8764415156507415,,4.037037037037037,q-0.0_r-0.05,-16.88888888888889
200,51,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.0,0.1,45,45,0.1,2017,0.7142857142857143,326,0,,1.0,,0.0,,0.028641975308641977,q-0.0_r-0.1,-43.82222222222222
201,87,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.0,0.1,45,45,0.1,1994,0.8,374,0,,1.0,,3.8823529411764706,,0.09432098765432098,q-0.0_r-0.1,-43.31111111111111
202,3,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.0,0.1,45,45,0.1,2023,1.0,371,0,,1.0,,,,0.0004938271604938272,q-0.0_r-0.1,-43.955555555555556
203,4,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.0,0.1,45,45,0.1,2023,0.0,380,0,,1.0,,,,0.0,q-0.0_r-0.1,-43.955555555555556
204,312,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.0,0.1,45,45,0.1,657,0.8763716166788588,347,0,,1.0,,3.1920236336779912,,4.491358024691358,q-0.0_r-0.1,-13.6
205,401,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.0,0.1,45,45,0.1,832,0.8557046979865772,361,0,,1.0,,3.172043010752688,,3.7076543209876545,q-0.0_r-0.1,-17.488888888888887
206,220,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.0,0.1,45,45,0.1,724,0.8623076923076923,351,0,,1.0,,2.92018779342723,,4.132839506172839,q-0.0_r-0.1,-15.088888888888889
207,6,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.0,0.1,45,45,0.1,2023,1.0,386,0,,1.0,,,,0.0,q-0.0_r-0.1,-43.955555555555556
208,222,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.0,0.1,45,45,0.1,1893,0.8320610687022901,317,0,,1.0,,3.4029850746268657,,0.43358024691358027,q-0.0_r-0.1,-41.06666666666667
209,87,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.0,0.1,45,45,0.1,1965,0.8983050847457628,337,0,,1.0,,3.6129032258064515,,0.14320987654320988,q-0.0_r-0.1,-42.666666666666664
210,1,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.0,0.1,45,45,0.1,2024,1.0,356,0,,1.0,,,,0.0,q-0.0_r-0.1,-43.977777777777774
211,2,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.0,0.1,45,45,0.1,2024,,383,0,,1.0,,,,0.0,q-0.0_r-0.1,-43.977777777777774
212,13,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.0,0.1,45,45,0.1,2022,1.0,375,0,,1.0,,,,-0.0009876543209876543,q-0.0_r-0.1,-43.93333333333333
213,396,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.0,0.1,45,45,0.1,725,0.8691301000769823,364,0,,1.0,,3.010327022375215,,4.1214814814814815,q-0.0_r-0.1,-15.11111111111111
214,361,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.0,0.1,45,45,0.1,894,0.8592920353982301,366,0,,1.0,,3.00968992248062,,3.493333333333333,q-0.0_r-0.1,-18.866666666666667
215,18,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.0,0.1,45,45,0.1,2023,1.0,355,0,,1.0,,0.0,,0.0009876543209876543,q-0.0_r-0.1,-43.955555555555556
216,2,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.0,0.1,45,45,0.1,2024,,356,0,,1.0,,,,0.0,q-0.0_r-0.1,-43.977777777777774
217,125,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.0,0.1,45,45,0.1,1870,0.8311688311688312,365,0,,1.0,,2.888888888888889,,0.4148148148148148,q-0.0_r-0.1,-40.55555555555556
218,1,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.0,0.1,45,45,0.1,2024,1.0,334,0,,1.0,,-1.0,,0.0,q-0.0_r-0.1,-43.977777777777774
219,42,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.0,0.1,45,45,0.1,2019,1.0,370,0,,1.0,,2.5,,0.020246913580246915,q-0.0_r-0.1,-43.86666666666667
220,222,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.0,0.1,45,45,0.1,648,0.8524709302325582,319,0,,1.0,,3.109375,,4.200987654320988,q-0.0_r-0.1,-13.4
221,12,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.0,0.1,45,45,0.1,2023,0.0,357,0,,1.0,,3.0,,0.0019753086419753087,q-0.0_r-0.1,-43.955555555555556
222,1,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.0,0.1,45,45,0.1,2024,,346,0,,1.0,,,,0.0,q-0.0_r-0.1,-43.977777777777774
223,7,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.0,0.1,45,45,0.1,2021,0.5,360,0,,1.0,,-1.0,,0.0,q-0.0_r-0.1,-43.91111111111111
224,9,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.0,0.1,45,45,0.1,2021,0.6666666666666666,358,0,,1.0,,1.0,,0.0019753086419753087,q-0.0_r-0.1,-43.91111111111111
225,444,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.0,0.1,45,45,0.1,761,0.850356294536817,356,0,,1.0,,2.9524590163934428,,3.8069135802469134,q-0.0_r-0.1,-15.911111111111111
226,9,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.0,0.1,45,45,0.1,2022,1.0,335,0,,1.0,,-0.5,,0.002962962962962963,q-0.0_r-0.1,-43.93333333333333
227,5,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.0,0.1,45,45,0.1,2023,0.5,329,0,,1.0,,,,0.0,q-0.0_r-0.1,-43.955555555555556
228,302,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.0,0.1,45,45,0.1,766,0.863275039745628,342,0,,1.0,,3.1006825938566553,,4.066666666666666,q-0.0_r-0.1,-16.022222222222222
229,262,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.0,0.1,45,45,0.1,683,0.8583146905294556,370,0,,1.0,,3.036923076923077,,4.193086419753087,q-0.0_r-0.1,-14.177777777777777
230,203,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.0,0.1,45,45,0.1,793,0.8562144597887896,342,0,,1.0,,2.9521367521367523,,3.9476543209876542,q-0.0_r-0.1,-16.622222222222224
231,1,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.0,0.1,45,45,0.1,2024,,350,0,,1.0,,,,0.0,q-0.0_r-0.1,-43.977777777777774
232,2,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.0,0.1,45,45,0.1,2024,,347,0,,1.0,,,,0.0,q-0.0_r-0.1,-43.977777777777774
233,2,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.0,0.1,45,45,0.1,2022,0.5,357,0,,1.0,,-1.0,,0.0,q-0.0_r-0.1,-43.93333333333333
234,5,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.0,0.1,45,45,0.1,2023,1.0,351,0,,1.0,,-1.0,,0.0,q-0.0_r-0.1,-43.955555555555556
235,2,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.0,0.1,45,45,0.1,2024,,351,0,,1.0,,,,0.0,q-0.0_r-0.1,-43.977777777777774
236,230,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.0,0.1,45,45,0.1,825,0.8632193494578816,381,0,,1.0,,2.8391959798994977,,3.7353086419753088,q-0.0_r-0.1,-17.333333333333332
237,28,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.0,0.1,45,45,0.1,2017,1.0,372,0,,1.0,,1.0,,0.013827160493827161,q-0.0_r-0.1,-43.82222222222222
238,12,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.0,0.1,45,45,0.1,2024,,360,0,,1.0,,,,0.0,q-0.0_r-0.1,-43.977777777777774
239,1,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.0,0.1,45,45,0.1,2024,,337,0,,1.0,,,,0.0,q-0.0_r-0.1,-43.977777777777774
240,325,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.0,0.1,45,45,0.1,680,0.8616071428571429,359,0,,1.0,,2.8634294385432475,,4.2612345679012344,q-0.0_r-0.1,-14.11111111111111
241,25,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.0,0.1,45,45,0.1,2024,,321,0,,1.0,,,,0.0,q-0.0_r-0.1,-43.977777777777774
242,291,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.0,0.1,45,45,0.1,646,0.8592162554426706,351,0,,1.0,,2.782542113323124,,4.54074074074074,q-0.0_r-0.1,-13.355555555555556
243,247,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.0,0.1,45,45,0.1,544,0.8756756756756757,351,0,,1.0,,2.9421487603305785,,4.803950617283951,q-0.0_r-0.1,-11.088888888888889
244,35,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.0,0.1,45,45,0.1,2000,0.7916666666666666,329,0,,1.0,,2.909090909090909,,0.044938271604938275,q-0.0_r-0.1,-43.44444444444444
245,365,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.0,0.1,45,45,0.1,958,0.8574108818011257,360,0,,1.0,,2.718,,3.2014814814814816,q-0.0_r-0.1,-20.288888888888888
246,201,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.0,0.1,45,45,0.1,737,0.8484848484848485,356,0,,1.0,,2.8966613672496027,,4.17679012345679,q-0.0_r-0.1,-15.377777777777778
247,3,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.0,0.1,45,45,0.1,2024,,385,0,,1.0,,,,0.0,q-0.0_r-0.1,-43.977777777777774
248,41,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.0,0.1,45,45,0.1,2023,1.0,343,0,,1.0,,0.0,,0.0004938271604938272,q-0.0_r-0.1,-43.955555555555556
249,2,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.0,0.1,45,45,0.1,2023,1.0,387,0,,1.0,,,,0.0,q-0.0_r-0.1,-43.955555555555556
250,252,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.0,0.1,45,45,0.1,905,0.8605898123324397,368,0,,1.0,,2.910909090909091,,3.5703703703703704,q-0.0_r-0.1,-19.11111111111111
251,3,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.0,0.1,45,45,0.1,2024,,324,0,,1.0,,,,0.0,q-0.0_r-0.1,-43.977777777777774
252,2,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.0,0.1,45,45,0.1,2024,,336,0,,1.0,,,,0.0,q-0.0_r-0.1,-43.977777777777774
253,43,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.0,0.1,45,45,0.1,2010,0.8571428571428571,350,0,,1.0,,0.3333333333333333,,0.030617283950617285,q-0.0_r-0.1,-43.666666666666664
254,139,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.0,0.1,45,45,0.1,1908,0.8879310344827587,378,0,,1.0,,2.69811320754717,,0.3748148148148148,q-0.0_r-0.1,-41.4
255,287,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.0,0.1,45,45,0.1,785,0.8523002421307506,338,0,,1.0,,2.8,,3.9802469135802467,q-0.0_r-0.1,-16.444444444444443
256,44,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.0,0.1,45,45,0.1,2017,0.8571428571428571,347,0,,1.0,,6.25,,0.017777777777777778,q-0.0_r-0.1,-43.82222222222222
257,119,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.0,0.1,45,45,0.1,1902,0.8278688524590164,347,0,,1.0,,3.381818181818182,,0.30617283950617286,q-0.0_r-0.1,-41.266666666666666
258,9,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.0,0.1,45,45,0.1,2024,,360,0,,1.0,,,,0.0,q-0.0_r-0.1,-43.977777777777774
259,91,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.0,0.1,45,45,0.1,2002,0.9545454545454546,341,0,,1.0,,2.7333333333333334,,0.07753086419753086,q-0.0_r-0.1,-43.48888888888889
260,9,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.0,0.1,45,45,0.1,2023,0.0,365,0,,1.0,,2.0,,0.0014814814814814814,q-0.0_r-0.1,-43.955555555555556
261,4,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.0,0.1,45,45,0.1,2023,1.0,356,0,,1.0,,-1.0,,0.0,q-0.0_r-0.1,-43.955555555555556
262,253,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.0,0.1,45,45,0.1,857,0.8586118251928021,383,0,,1.0,,2.845303867403315,,3.7204938271604937,q-0.0_r-0.1,-18.044444444444444
